Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,TCP,UDP,ICMP,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,Label_Encoded
19.88,6,63.86,4984.792374794989,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0002006101608276,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,23556.88851446223,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.2450428009033206e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,31277.43475018643,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.197193145751953e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,37580.00179195413,0.0,0.99,0.01,0.0,0.0,0.0,99.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.660989761352539e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,33613.59192178234,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.9978752136230468e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,27747.44641439534,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.603935241699219e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,35894.77107402653,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.7859210968017577e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,28630.0614334471,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.4928321838378906e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,12140.51175176566,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.236885070800782e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,28337.97716370516,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.5288333892822263e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,37176.954440702,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.689838409423828e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,30083.947783675227,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.324985504150391e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,17000.94848202343,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.8820247650146486e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,107188.95987733196,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.0790824890136718e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,11482.435392028034,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.708953857421874e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,19417.175130780983,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.159139633178711e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,17276.862874325492,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.789041519165039e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,24613.015668094595,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.062891006469727e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,37526.20560078733,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.664804458618164e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.12,6,64.0,21519.183212764867,0.01,0.99,0.0,0.01,0.01,1.0,99.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6757.0,60.0,817.0,67.57,75.69999999999996,67.57,4.6470165252685546e-05,100.0,5730.489999999994,DDOS-SYN_FLOOD,12
20.0,6,64.0,17924.37606837607,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.5799484252929686e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.12,6,62.72,6616.456335184251,0.0,0.98,0.0,0.0,0.13,13.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.000158839225769,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,25725.613346418057,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.910064697265625e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,42018.673612502505,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.3798942565917967e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,49338.94835901658,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.026796340942383e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,30439.828724871182,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.286123275756836e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.4,6,63.79,7523.820115880675,0.0,1.0,0.0,0.0,0.01,1.0,100.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6028.0,60.0,74.0,60.28,1.9698741179080523,60.28,0.0001373505592346,100.0,3.880404040404028,DDOS-SYN_FLOOD,12
20.0,6,63.21,6133.099374159209,0.0,0.99,0.0,0.0,0.01,1.0,99.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0,6014.0,60.0,74.0,60.14,1.3999999999999997,60.14,0.0001630496978759,100.0,1.959999999999999,DDOS-SYN_FLOOD,12
20.0,6,64.0,21819.195755085053,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.583120346069336e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,9665.40845719553,0.0,0.98,0.0,0.0,0.01,1.0,98.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.01,0.0,7414.0,60.0,1474.0,74.14,141.39999999999975,74.14,0.0001034712791442,100.0,19993.959999999926,DDOS-SYN_FLOOD,12
20.0,6,64.0,12613.689402141224,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.927894592285156e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,29825.1013297305,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.352880477905273e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.88,6,64.64,18832.183908045976,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.01,0.0,6026.0,60.0,86.0,60.26,2.5999999999999948,60.26,5.31005859375e-05,100.0,6.759999999999972,DDOS-SYN_FLOOD,12
19.88,6,64.0,7273.317495274594,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,6282.0,60.0,342.0,62.82,28.19999999999997,62.82,0.0001374888420104,100.0,795.2399999999983,DDOS-SYN_FLOOD,12
20.0,6,64.0,43084.78685156651,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.3210048675537108e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,9352.056902049098,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001069283485412,100.0,0.0,DDOS-SYN_FLOOD,12
19.88,6,64.64,30266.30105354308,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.01,0.0,6045.0,60.0,105.0,60.45,4.500000000000008,60.45,3.3040046691894534e-05,100.0,20.250000000000075,DDOS-SYN_FLOOD,12
19.84,6,67.82,12795.70456694835,0.0,0.99,0.0,0.0,0.01,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,6038.0,60.0,98.0,60.38,3.7999999999999936,60.38,7.815122604370118e-05,100.0,14.43999999999995,DDOS-SYN_FLOOD,12
21.04,6,64.0,24833.06098283008,0.0,1.0,0.0,0.0,0.26,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14436.0,60.0,174.0,144.36,50.25621625955614,144.36,4.188060760498047e-05,100.0,2525.687272727276,DDOS-SYN_FLOOD,12
19.92,6,65.38,1517.7232183242568,0.0,0.96,0.0,0.0,0.03,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.01,0.02,6118.0,60.0,98.0,61.18,5.805570296245369,61.18,0.0006588912010192,100.0,33.704646464646544,DDOS-SYN_FLOOD,12
20.0,6,64.0,30883.61681761284,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.2379627227783204e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,13365.317698043464,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.482051849365234e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.64,6,64.0,3107.996917422491,0.0,0.97,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,6090.0,60.0,90.0,60.9,5.1433982399329565,60.9,0.0003217506408691,100.0,26.454545454545435,DDOS-SYN_FLOOD,12
20.0,6,64.0,28128.924954731407,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.555059432983399e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,58587.84746472971,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.864837646484375e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.88,6,64.64,22655.99308593961,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.01,0.0,6061.0,60.0,121.0,60.61,6.100000000000001,60.61,4.440784454345703e-05,100.0,37.21000000000002,DDOS-SYN_FLOOD,12
20.0,6,64.0,12596.264039882277,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.938861846923829e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,18067.21516261038,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.5348873138427736e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.12,6,65.74,24184.420227180995,0.0,0.99,0.0,0.01,0.01,1.0,99.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,6227.0,60.0,287.0,62.27,22.700000000000017,62.27,4.134893417358399e-05,100.0,515.2900000000008,DDOS-SYN_FLOOD,12
20.0,6,64.0,39155.19044062733,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.5539398193359376e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.88,6,65.91,16691.754218401784,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,6019.0,60.0,79.0,60.19,1.8999999999999964,60.19,5.990982055664063e-05,100.0,3.6099999999999866,DDOS-SYN_FLOOD,12
20.0,6,64.0,4612.774942811895,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0002167987823486,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,41805.08322535633,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.3920536041259765e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,13253.820388042725,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.544994354248046e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,37065.25273948392,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.697944641113281e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,14770.756444569655,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.770133972167968e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,13338.540308475116,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.497072219848633e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.8,6,63.36,39386.83444454878,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.538919448852539e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,21404.970655779536,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.671812057495117e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.92,6,63.23,37242.976380749424,0.0,0.98,0.0,0.0,0.01,1.0,98.0,0.0,0.0,0.98,0.01,0.0,0.0,0.0,0.99,0.0,0.0,6006.0,60.0,66.0,60.06,0.5999999999999993,60.06,2.685070037841797e-05,100.0,0.3599999999999991,DDOS-SYN_FLOOD,12
20.0,6,62.72,20648.37296312706,0.0,0.98,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,6028.0,60.0,74.0,60.28,1.9698741179080548,60.28,5.103111267089844e-05,100.0,3.880404040404037,DDOS-SYN_FLOOD,12
19.88,6,64.0,39386.83444454878,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.01,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.5551319122314454e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,70080.26733500417,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.4269351959228516e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.36,6,63.6,17007.152704565728,0.01,0.97,0.0,0.01,0.03,3.0,97.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6393.0,60.0,441.0,63.93,38.09723206361706,63.93,5.879878997802735e-05,100.0,1451.3990909090917,DDOS-SYN_FLOOD,12
22.8,6,64.0,10043.35041425219,0.0,0.99,0.0,0.01,0.68,68.0,99.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,9744.0,60.0,174.0,97.44,53.64611313548681,97.44,0.0001004290580749,100.0,2877.9054545454505,DDOS-SYN_FLOOD,12
21.6,6,64.0,16920.02097704627,0.0,1.0,0.0,0.0,0.4,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12840.0,60.0,174.0,128.4,56.1297198865757,128.4,5.947113037109375e-05,100.0,3150.545454545452,DDOS-SYN_FLOOD,12
20.0,6,64.0,21978.117795011527,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.549980163574219e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,47912.99977153301,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.0871162414550783e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.88,6,64.64,12084.545349775268,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.01,0.0,6026.0,60.0,86.0,60.26,2.599999999999996,60.26,8.275032043457031e-05,100.0,6.75999999999998,DDOS-SYN_FLOOD,12
20.28,6,64.0,12966.99437333828,0.0,1.0,0.0,0.0,0.07,7.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.71188735961914e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,166374.61324871084,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.010532379150391e-06,100.0,0.0,DDOS-SYN_FLOOD,12
19.8,6,63.36,21380.96548911658,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.800081253051758e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,39509.269027882445,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.531051635742188e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,13794.783752672258,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.249116897583008e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,40552.1028715073,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.465963363647461e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,33444.73327485847,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.9900074005126952e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,44983.955383955385,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.2580623626708983e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,33420.74900398406,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.992153167724609e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.88,6,65.91,28066.809421841543,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.01,0.0,6310.0,60.0,370.0,63.1,31.0,63.1,3.56292724609375e-05,100.0,961.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,58270.40844679077,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.716136932373047e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.12,6,64.0,22261.57847248023,0.0,0.99,0.0,0.0,0.01,1.0,99.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6006.0,60.0,66.0,60.06,0.5999999999999995,60.06,4.492044448852539e-05,100.0,0.3599999999999994,DDOS-SYN_FLOOD,12
20.36,6,63.6,35172.3605870021,0.01,0.97,0.0,0.01,0.03,3.0,97.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6393.0,60.0,441.0,63.93,38.09723206361708,63.93,2.8431415557861328e-05,100.0,1451.399090909093,DDOS-SYN_FLOOD,12
19.8,6,63.36,15048.98998959492,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.644964218139648e-05,100.0,0.0,DDOS-SYN_FLOOD,12
21.2,6,64.0,23137.157987643423,0.0,0.98,0.0,0.01,0.31,31.0,98.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.99,0.01,0.0,13783.0,60.0,174.0,137.83,53.03535222715681,137.83,4.322052001953125e-05,100.0,2812.7485858585865,DDOS-SYN_FLOOD,12
20.0,6,64.0,13020.936297032162,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.687091827392579e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.32,6,64.0,4696.343074683686,0.01,0.97,0.0,0.0,0.02,2.0,97.0,1.0,0.0,0.02,0.01,0.01,0.0,0.0,0.99,0.01,0.0,6036.0,60.0,74.0,60.36,1.8937430201224847,60.36,0.0002129316329956,100.0,3.5862626262626294,DDOS-SYN_FLOOD,12
20.0,6,64.0,25542.317763838983,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.9370059967041015e-05,100.0,0.0,DDOS-SYN_FLOOD,12
19.8,6,63.36,25628.155933031896,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.901958465576172e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.24,6,63.77,13520.853615292866,0.0,0.99,0.0,0.0,0.01,1.0,99.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,6018.0,60.0,78.0,60.18,1.7999999999999996,60.18,7.39598274230957e-05,100.0,3.239999999999999,DDOS-SYN_FLOOD,12
20.0,6,64.0,22421.04025231197,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.971048355102539e-05,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,8054.197711037714,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001241707801818,100.0,0.0,DDOS-SYN_FLOOD,12
20.0,6,64.0,17661.714670709112,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.661964416503906e-05,100.0,0.0,DDOS-SYN_FLOOD,12
